id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,safety_score,distance_to_public_transportation
3293700496,20140814T000000,270000,4,1,1850,7730,1,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581,0.363211124,41.4680356
3293700496,20141204T000000,450000,4,1,1850,7730,1,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581,0.506705016,72.59241105
414100045,20140923T000000,344950,4,1,2240,7500,1,0,0,4,7,1120,1120,1956,0,98133,47.7466,-122.34,1440,7500,0.437978653,52.85475808
5631500967,20150204T000000,476000,4,1,2340,17541,1,0,0,4,7,1360,980,1956,0,98028,47.745,-122.229,2250,9212,0.613926249,75.11447295
4058800500,20140710T000000,416100,4,1,2320,5490,1,0,3,3,8,1160,1160,1956,0,98178,47.5091,-122.241,2240,7200,0.547342233,70.99681687
1929300415,20141119T000000,710000,4,1,2000,6000,1,0,3,5,7,1000,1000,1956,0,98109,47.6428,-122.348,2610,4377,0.841186155,109.963922
5538300225,20140513T000000,405000,4,1,2180,13529,1,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529,0.445573184,69.89186733
1226039058,20150503T000000,425000,4,1,2520,11017,1,0,0,4,7,1320,1200,1956,0,98133,47.7604,-122.356,1660,8775,0.510088225,73.02322444
5122400025,20140708T000000,568000,4,1,2790,17476,1,0,2,3,7,1450,1340,1956,0,98166,47.4556,-122.369,2790,16401,0.754950695,88.14308437
6117501250,20140801T000000,569000,4,1,2400,21196,1,0,0,5,8,1590,810,1956,0,98166,47.4282,-122.347,2200,19134,0.600676128,79.62007074
5379803386,20140801T000000,289950,4,1,1500,8400,1,0,0,3,7,1200,300,1956,0,98188,47.4531,-122.273,1780,9913,0.26031237,54.71577006
7972601890,20141020T000000,385000,4,1,2360,7620,1,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,0.489792996,58.83648623
6607000126,20140604T000000,375000,4,1,2200,7475,1,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,0.371618389,66.81036659
2205700350,20141104T000000,378500,4,1,1700,8640,1,0,0,3,7,850,850,1955,0,98006,47.5772,-122.153,1620,9000,0.547322069,55.34713811
2115200125,20140919T000000,384000,4,1,2100,7135,1,0,0,4,7,1050,1050,1955,0,98106,47.5353,-122.349,1730,4000,0.426560399,56.40973031
2205500400,20140514T000000,542000,4,1,1900,8250,1,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360,0.74816799,80.66472476
8146100370,20140904T000000,735000,4,1,2100,7960,1,0,0,3,8,1340,760,1955,0,98004,47.6079,-122.195,2060,7960,0.849912562,108.1915129
2144800215,20140519T000000,285000,4,1,2080,13629,1,0,0,4,7,1040,1040,1955,0,98178,47.4866,-122.232,1780,14659,0.33976523,55.2788028
2207100405,20150506T000000,423000,4,1,1730,7245,1,0,0,4,7,880,850,1955,0,98007,47.5995,-122.144,1550,7245,0.428386859,71.37895939
824059211,20141117T000000,800000,4,1,2150,9148,1,0,0,4,7,2150,0,1955,0,98004,47.5828,-122.197,2370,9148,1.000203706,120.013147
2206500430,20140709T000000,525000,4,1,1710,10440,1,0,0,4,7,1710,0,1955,0,98006,47.5756,-122.158,1480,10440,0.706930481,80.70886648
6819100345,20150325T000000,700000,4,1,2360,6000,1,0,0,3,7,1280,1080,1955,0,98109,47.6465,-122.357,1700,3460,0.818764992,97.70680056
3649100306,20140506T000000,379900,4,1,1500,11600,1,0,0,4,7,1000,500,1955,0,98028,47.7373,-122.241,1740,11600,0.479204036,62.5095393
2976800115,20141105T000000,349170,4,1,1670,8856,1,0,2,3,7,1070,600,1955,0,98178,47.5056,-122.251,1660,8088,0.443698682,51.8800256
3102700160,20140925T000000,344900,4,1,1820,7700,1,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500,0.319513726,64.00764867
2205500335,20140807T000000,420000,4,1,1940,11500,1,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360,0.533515697,63.90334339
2205500030,20150108T000000,331500,4,1,1700,14756,1,0,0,3,7,850,850,1955,0,98006,47.5762,-122.143,1680,10250,0.316870571,52.65497607
5101408599,20140611T000000,465000,4,1,1470,5350,1,0,0,3,7,980,490,1955,0,98125,47.7048,-122.315,1970,6138,0.5842004,67.1741203
5592900105,20150213T000000,435000,4,1,2520,7200,1,0,2,5,7,1260,1260,1955,0,98056,47.4835,-122.192,2360,7300,0.565116927,69.46432718
1423049029,20150306T000000,265000,4,1,1970,8390,1,0,0,3,7,1140,830,1955,0,98178,47.4861,-122.251,1710,10890,0.326945955,41.95916227
4058801575,20141217T000000,415000,4,1,2230,9625,1,0,4,3,8,1180,1050,1955,0,98178,47.508,-122.244,2300,8211,0.581541158,70.60213542
2976800145,20150406T000000,260000,4,1,2010,10816,1,0,0,3,7,1410,600,1955,0,98178,47.5048,-122.251,1610,9360,0.375328524,39.27551263
726049213,20150320T000000,410000,4,1,2320,7500,1,0,0,3,7,1220,1100,1955,0,98133,47.7574,-122.343,2230,7500,0.56042079,70.89757486
2425700022,20140929T000000,425000,4,1,1730,11890,1,0,0,2,7,980,750,1955,0,98004,47.5979,-122.194,2100,12325,0.455096507,74.59598329
2206500110,20140905T000000,508450,4,1,1520,9600,1,0,0,4,7,1000,520,1955,0,98006,47.5763,-122.154,1510,9000,0.670290527,84.85641552
2203500570,20150217T000000,437000,4,1,1700,10642,1,0,0,4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200,0.573891167,71.9311489
7893206095,20140716T000000,181100,4,1,1850,7500,1,0,0,3,7,1850,0,1954,0,98198,47.4217,-122.333,1460,7500,0.119119872,30.53817673
8835400805,20140522T000000,657000,4,1,2740,8520,1,0,2,3,8,1370,1370,1954,0,98118,47.5445,-122.263,2740,9286,0.732707385,102.2616107
2044500152,20141117T000000,455000,4,1,1920,6000,1,0,0,4,7,960,960,1954,0,98125,47.7137,-122.315,1850,7200,0.457481162,67.50457613
986000045,20141007T000000,240000,4,1,2020,10332,1,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379,0.26816653,45.66400631
524059208,20150220T000000,650000,4,1,1900,10454,1,0,0,4,7,1180,720,1954,0,98004,47.5933,-122.195,2060,11325,0.711814931,97.11449094
250000320,20140929T000000,626000,4,1,1350,9293,1,0,0,4,7,1350,0,1954,0,98004,47.6335,-122.196,1890,9293,0.695195329,89.49435255
3818700190,20141215T000000,387846,4,1,2520,15205,1,0,0,4,7,2040,480,1954,0,98028,47.7642,-122.264,1680,10000,0.427790069,64.73468233
461001435,20140610T000000,566000,4,1,2440,5000,1,0,0,3,8,1340,1100,1954,0,98117,47.6823,-122.371,2170,5000,0.690962068,82.66215115
1995200215,20140826T000000,352000,4,1,1850,5712,1,0,0,3,7,1850,0,1954,0,98115,47.6966,-122.324,1510,6038,0.318938901,57.15332103
2484700145,20141229T000000,559000,4,1,2250,8458,1,0,0,3,8,1450,800,1954,0,98136,47.5235,-122.383,1950,7198,0.759852494,90.48822483
2968801605,20140902T000000,285000,4,1,1440,6720,1,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,0.407435663,46.32921194
6344000060,20141015T000000,760000,4,1,2770,8521,1,0,0,4,7,1470,1300,1953,0,98004,47.6255,-122.199,1910,9380,0.937278777,116.7735342
7905200315,20150416T000000,711777,4,1,2220,6731,1,0,0,4,7,1110,1110,1953,0,98116,47.5691,-122.391,1600,6350,0.834454464,104.3574009
4273000095,20150511T000000,340000,4,1,1400,8374,1,0,0,3,7,1400,0,1953,0,98166,47.4735,-122.344,1420,8360,0.41785503,50.064933
3723800097,20141211T000000,476500,4,1,1670,10200,1,0,0,3,7,1390,280,1953,0,98118,47.5524,-122.267,1720,6860,0.489880057,77.3863439
6206100075,20150512T000000,700000,4,1,1980,10800,1,0,0,4,8,1320,660,1953,0,98005,47.5899,-122.173,2310,10800,0.921226406,106.3090134
381000240,20140806T000000,650500,4,1,2340,5940,1,0,0,3,8,1290,1050,1953,0,98115,47.6789,-122.281,1930,5940,0.708210761,95.76252645
685000160,20150212T000000,770000,4,1,2520,8442,1,0,0,4,7,1640,880,1953,0,98004,47.6317,-122.205,2110,8442,0.934767917,117.5178254
7905200310,20140729T000000,545000,4,1,1910,6731,1,0,0,4,7,1210,700,1953,0,98116,47.5693,-122.391,1780,6350,0.575657407,82.61264196
4174600264,20140801T000000,402000,4,1,2430,5481,1,0,0,3,8,1430,1000,1953,0,98108,47.5569,-122.298,2050,5508,0.575416669,61.19093059
3271800185,20141121T000000,880000,4,1,2510,5800,1,0,2,4,9,1830,680,1953,0,98199,47.648,-122.41,2190,5800,1.020558755,120.1358424
7663700610,20150310T000000,477500,4,1,1860,9364,1,0,0,3,7,1080,780,1953,0,98125,47.731,-122.301,1800,9364,0.664247412,72.21397745
582000065,20141125T000000,725000,4,1,2700,6000,1,0,0,4,8,1450,1250,1953,0,98199,47.6539,-122.395,2080,6000,0.866147867,109.7822422
3861400030,20141124T000000,950000,4,1,2210,19025,1,0,0,4,7,1460,750,1952,0,98004,47.5927,-122.203,2640,14999,1.12504143,128.1952328
381000110,20141107T000000,599950,4,1,2720,7810,1,0,0,3,8,1510,1210,1952,0,98115,47.6788,-122.283,2120,7315,0.837496137,93.29914007
1446801030,20140822T000000,220000,4,1,1660,11664,1,0,0,3,6,1010,650,1952,0,98168,47.4943,-122.331,1670,9975,0.258249243,43.06249502
1160000115,20150304T000000,401000,4,1,3010,12523,1,0,0,3,8,1780,1230,1952,0,98125,47.707,-122.316,2040,7560,0.405975779,65.3984781
4058801225,20141202T000000,350000,4,1,1820,6930,1,0,2,4,7,1320,500,1952,0,98178,47.5053,-122.242,1820,6825,0.394966299,57.57674179
2639400020,20140801T000000,635000,4,1,2460,7560,2,0,0,4,8,2460,0,1952,0,98177,47.7256,-122.367,2760,8918,0.823985055,96.36657966
9335400005,20141010T000000,292000,4,1,2130,11097,1,0,0,3,7,1370,760,1952,0,98166,47.4629,-122.356,1850,11097,0.29349773,55.89294504
6414100231,20141015T000000,440000,4,1,1920,7986,1,0,0,3,7,960,960,1952,0,98125,47.7209,-122.318,1700,7452,0.517652033,70.61879286
5078400035,20150402T000000,875000,4,1,2360,8286,1,0,0,3,7,1320,1040,1952,0,98004,47.6226,-122.205,1680,7630,1.043980235,120.1349748
4441300440,20140512T000000,582000,4,1,2120,4650,1,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487,0.769750016,88.38987136
4077800438,20141231T000000,518000,4,1,1780,8768,1,0,0,4,7,1050,730,1951,0,98125,47.7085,-122.283,1590,8100,0.613104981,83.01957054
2966800010,20141120T000000,297000,4,1,1790,5341,1,0,0,4,7,1050,740,1951,0,98166,47.4663,-122.363,1540,6916,0.388267011,48.42124034
6392003810,20140523T000000,530000,4,1,1814,5000,1,0,0,4,7,944,870,1951,0,98115,47.684,-122.281,1290,5000,0.727995353,77.77080526
8815400020,20140724T000000,601000,4,1,1950,4200,1,0,0,5,7,1040,910,1951,0,98115,47.6755,-122.285,1450,5000,0.750540414,97.4973287
8585400135,20141105T000000,585000,4,1,1760,5356,1,0,0,4,7,920,840,1950,0,98115,47.679,-122.288,1680,5184,0.815086084,87.00346156
9294300615,20140918T000000,925000,4,1,2440,11793,1,0,4,3,8,1420,1020,1950,0,98115,47.6807,-122.267,2500,8028,1.199883326,126.3243458
7000100850,20140926T000000,569000,4,1,1230,7890,1,0,1,4,7,1090,140,1950,0,98004,47.5808,-122.189,2380,13176,0.734512432,82.95552547
2568800121,20140911T000000,512500,4,1,1540,8311,1,0,0,4,7,1540,0,1950,0,98125,47.7046,-122.293,1890,7996,0.577666653,75.62912712
3342700405,20140522T000000,585000,4,1,3000,42200,1,0,3,3,7,1500,1500,1950,0,98056,47.5265,-122.202,2500,9821,0.633332419,85.81765369
127100005,20150401T000000,377000,4,1,1800,8385,1,0,0,5,6,900,900,1950,0,98133,47.7744,-122.338,1770,8385,0.400608889,56.33703447
4077800094,20150202T000000,675000,4,1,2220,7230,1,0,1,3,8,1280,940,1950,0,98125,47.7065,-122.279,2210,7230,0.86730076,101.956651
461002150,20150105T000000,725000,4,1,2000,3750,1,0,0,5,8,1120,880,1950,0,98117,47.6816,-122.374,1370,5000,0.815540525,104.7736279
2450500110,20140508T000000,780000,4,1,2480,9195,1,0,0,3,7,1390,1090,1950,0,98004,47.584,-122.195,2440,9195,0.957244037,117.3785866
4058801230,20150305T000000,256000,4,1,1270,6825,1,0,2,3,7,1270,0,1950,0,98178,47.5051,-122.242,1800,6930,0.360564626,41.09999577
3822200105,20140923T000000,380000,4,1,2030,12518,1,0,0,3,8,1610,420,1950,0,98125,47.7278,-122.297,1650,7872,0.476122183,64.46844079
6021500320,20150507T000000,709000,4,1,2170,4600,1,0,0,3,7,1270,900,1950,0,98117,47.6894,-122.384,1750,4000,0.955068418,102.3055846
4058800875,20140624T000000,343500,4,1,1760,6204,1,0,2,4,7,1180,580,1950,0,98178,47.5045,-122.24,1990,6240,0.479698091,49.56623311
7247000035,20140520T000000,210000,4,1,2180,28710,1,0,0,3,8,1180,1000,1950,0,98198,47.405,-122.288,2180,28710,0.142797448,46.74244552
6140100095,20140520T000000,475000,4,1,1650,7775,1,0,0,4,7,1150,500,1950,0,98133,47.715,-122.354,1390,7200,0.508161217,76.77606982
930000305,20141110T000000,379400,4,1,2120,7680,1,0,0,4,7,1060,1060,1950,0,98177,47.7172,-122.361,1530,7680,0.503786282,54.39760213
9274200735,20150507T000000,567500,4,1,2190,5060,1,0,0,3,7,1190,1000,1950,0,98116,47.5846,-122.387,1510,4600,0.685573389,85.89759051
4164100160,20140716T000000,450000,4,1,2390,23899,1,0,0,3,7,1750,640,1949,0,98028,47.7557,-122.237,1840,33900,0.569660268,69.16060864
1826049225,20150417T000000,460000,4,1,1870,8663,1,0,0,5,7,1870,0,1949,0,98133,47.7366,-122.35,1560,7800,0.578296475,64.82164882
9471201110,20150406T000000,1.13E+06,4,1,2370,8400,1,0,0,5,9,1270,1100,1949,0,98105,47.6716,-122.264,2370,8400,1.405436958,152.7045685
6413600275,20140724T000000,446000,4,1,1730,5922,2,0,0,5,7,1730,0,1949,0,98125,47.7188,-122.321,1700,6127,0.574684041,66.97699336
2770606890,20140807T000000,450000,4,1,1520,5250,1,0,0,3,6,1520,0,1949,0,98199,47.6581,-122.39,1530,5250,0.559358048,76.50425153
1254200835,20140813T000000,595000,4,1,2000,5100,1,0,0,4,7,1130,870,1949,0,98117,47.6798,-122.391,1540,5100,0.737396297,90.6719852
6823100225,20150414T000000,700000,4,1,1870,6000,1,0,0,5,8,1670,200,1949,0,98199,47.6435,-122.399,1710,6000,0.908957377,97.82265351
3031200120,20141118T000000,255000,4,1,960,8863,1,0,0,5,6,580,380,1949,0,98118,47.5372,-122.289,1720,8249,0.368137911,42.46786654
5141000685,20141021T000000,320000,4,1,1660,6200,1,0,0,4,6,830,830,1948,0,98108,47.56,-122.316,1780,5968,0.449983979,50.99046008
5021900160,20140618T000000,711000,4,1,1980,10800,1,0,0,5,6,990,990,1948,0,98040,47.5768,-122.222,2180,10800,0.814178913,105.6801144
2917200645,20150511T000000,575000,4,1,2020,6200,1,0,0,4,6,1010,1010,1948,0,98133,47.7013,-122.35,1440,4158,0.722664732,93.65683151
3738900165,20141024T000000,385000,4,1,2080,8215,2,0,0,4,7,2080,0,1948,0,98155,47.737,-122.305,1550,8215,0.451249964,63.59087681
6154900095,20140711T000000,565000,4,1,2140,7102,1,0,0,4,7,1070,1070,1948,0,98177,47.7042,-122.37,1950,7102,0.723021252,90.34169109
3179101945,20140715T000000,864000,4,1,2260,6600,1,0,0,5,8,1220,1040,1948,0,98115,47.6753,-122.278,2240,6600,1.141757868,119.9974934
7305300090,20141106T000000,338000,4,1,1530,8152,1,0,0,5,6,910,620,1948,0,98155,47.7557,-122.328,1310,8152,0.479361626,49.09555727
5135000170,20140806T000000,655000,4,1,2540,7620,1,0,3,3,8,1320,1220,1948,0,98116,47.5709,-122.406,2540,8613,0.802890792,104.5430403
2826049160,20140905T000000,375000,4,1,1680,6834,1.5,0,0,3,7,1680,0,1948,0,98125,47.716,-122.307,950,7425,0.473248211,61.81339155
3918400097,20141117T000000,567000,4,1,2630,11213,1,0,2,4,8,1430,1200,1948,0,98177,47.7158,-122.366,2240,15186,0.776290011,84.12706354
6300500875,20140514T000000,385000,4,1,1620,4980,1,0,0,4,7,860,760,1947,0,98133,47.7025,-122.341,1400,4980,0.504254953,61.14859333
4444800045,20150420T000000,657500,4,1,1620,7560,1,0,3,4,7,1380,240,1947,0,98117,47.6981,-122.4,2170,8650,0.828104762,100.3915322
486000565,20140515T000000,840000,4,1,2930,11562,1,0,3,3,9,1670,1260,1947,0,98117,47.6765,-122.404,2530,6517,1.05942011,127.9905
2610100015,20140813T000000,305000,4,1,1000,7200,1.5,0,0,4,6,1000,0,1947,0,98155,47.742,-122.324,1280,7200,0.414952847,50.43585047
1200019,20140508T000000,647500,4,1,2060,26036,1,0,0,4,8,1160,900,1947,0,98166,47.4444,-122.351,2590,21891,0.724284892,101.3562883
4302200415,20141104T000000,339888,4,1,1440,6144,1,0,0,5,6,720,720,1947,0,98106,47.5257,-122.357,960,5160,0.405285388,63.30424781
2770600795,20150302T000000,585000,4,1,2500,7000,1,0,0,3,7,1250,1250,1947,0,98199,47.648,-122.386,1680,7000,0.638640765,86.45745489
4077800026,20140530T000000,715000,4,1,3420,7200,1,0,3,5,8,1770,1650,1947,0,98125,47.7081,-122.277,2450,6200,0.918258825,98.30934796
9424400105,20140710T000000,525000,4,1,2280,5959,1,0,0,3,7,1250,1030,1947,0,98116,47.5655,-122.395,1640,5911,0.611682718,75.42765115
952001710,20150303T000000,575000,4,1,1630,5750,1,0,0,3,7,1160,470,1947,0,98116,47.5674,-122.384,1640,5750,0.701662154,85.1662599
1068000559,20141003T000000,1.28E+06,4,1,3720,8448,1,0,3,4,9,1960,1760,1947,0,98199,47.6425,-122.406,2540,7064,1.589327186,183.0479579
3319500385,20140616T000000,400000,4,1,1580,5340,1,0,0,3,7,1130,450,1947,0,98144,47.6003,-122.306,830,980,0.48154065,69.88197848
5249803185,20141015T000000,525000,4,1,2540,7200,1,0,0,4,7,1270,1270,1947,0,98118,47.5579,-122.271,1650,7200,0.712601396,87.59067276
1454100440,20140605T000000,456000,4,1,1670,9886,1,0,0,5,7,1670,0,1947,0,98125,47.7249,-122.287,2590,9997,0.523529634,77.27000552
1245001295,20140522T000000,648360,4,1,2260,7005,1,0,1,4,7,1130,1130,1947,0,98033,47.6895,-122.207,2330,9180,0.708758706,101.3107156
3626039207,20141017T000000,522500,4,1,2100,6480,1,0,0,5,7,1300,800,1947,0,98177,47.7049,-122.359,1840,7500,0.728954929,85.2654284
6381501965,20140612T000000,430000,4,1,1890,6000,1,0,0,4,6,1110,780,1947,0,98125,47.7274,-122.305,1560,6356,0.575482765,70.35014823
7663700261,20141008T000000,395000,4,1,1960,7945,1,0,0,4,7,980,980,1946,0,98125,47.7326,-122.291,1290,7945,0.434763032,61.39979589
1176000964,20150422T000000,638000,4,1,1470,4236,1.5,0,0,4,7,1470,0,1946,0,98107,47.6692,-122.399,1480,5400,0.73557138,90.54998991
2600300110,20141202T000000,555000,4,1,2350,6200,1.5,0,0,4,7,1410,940,1946,0,98116,47.559,-122.397,1800,6150,0.663560103,87.98970797
4364200250,20141201T000000,400375,4,1,1690,7680,1,0,0,5,6,890,800,1946,0,98126,47.5296,-122.375,1060,7680,0.380415532,58.84300171
1430800279,20150327T000000,469000,4,1,2960,11347,1,0,0,4,8,1570,1390,1946,0,98166,47.4738,-122.353,1660,8911,0.604508522,76.40308612
3750603940,20140925T000000,240000,4,1,1880,9600,1,0,0,5,7,1020,860,1946,0,98001,47.2633,-122.281,1560,14400,0.297099656,40.12005853
5606000255,20141017T000000,735000,4,1,2380,5700,2,0,1,4,7,1820,560,1946,0,98105,47.6656,-122.271,2190,5700,0.985051534,110.5375313
2770605175,20150227T000000,620047,4,1,1760,6000,1,0,0,3,7,880,880,1946,0,98119,47.6508,-122.373,2040,6000,0.822279863,90.95383295
5210200107,20141125T000000,700000,4,1,1730,6500,1,0,0,3,7,1250,480,1945,0,98115,47.6982,-122.282,1910,8100,0.854111398,100.3987488
8122600245,20140925T000000,359000,4,1,1580,6396,1,0,0,4,6,790,790,1945,0,98126,47.5378,-122.369,1180,6396,0.417956496,62.43490871
3693901720,20140701T000000,535000,4,1,1420,5000,1.5,0,0,4,7,1420,0,1945,0,98117,47.6771,-122.397,1490,5000,0.643394279,85.20989483
7588700204,20140716T000000,520000,4,1,1240,4532,1.5,0,0,4,7,1240,0,1944,0,98117,47.6892,-122.378,1260,4468,0.716296902,74.39246543
6821100090,20150409T000000,557800,4,1,1550,6000,1,0,0,5,7,1550,0,1944,0,98199,47.6567,-122.399,1550,6000,0.760874659,85.87735408
7812801925,20140624T000000,230000,4,1,1850,6000,1,0,0,4,6,1270,580,1944,0,98178,47.4923,-122.247,1270,6600,0.316431647,38.89775217
1982201465,20141121T000000,475999,4,1,1880,4175,1.5,0,0,3,7,1090,790,1944,0,98107,47.6646,-122.364,1700,3758,0.567916506,69.2533018
1781500155,20140529T000000,445000,4,1,1990,4725,1.5,0,0,4,7,1190,800,1944,0,98126,47.5275,-122.38,1240,4961,0.51193574,76.98433169
1982200430,20140612T000000,560000,4,1,1880,3880,1.5,0,0,4,7,1090,790,1944,0,98107,47.6635,-122.362,1390,3880,0.689497598,85.47866181
3353401340,20150216T000000,199900,4,1,1790,12000,1,0,0,5,6,1790,0,1944,0,98001,47.2664,-122.256,1550,9840,0.306254599,40.09171826
3987700115,20140728T000000,522500,4,1,1640,9299,1.5,0,0,4,7,870,770,1943,0,98056,47.5334,-122.168,2460,14326,0.729277261,79.94692704
4435000490,20141015T000000,249000,4,1,1630,8410,1.5,0,0,5,7,1630,0,1943,0,98188,47.4538,-122.288,1390,8410,0.268373488,46.44542821
2461900550,20141216T000000,500000,4,1,2040,6000,1,0,0,5,7,1020,1020,1943,0,98136,47.5507,-122.383,1440,6000,0.600053992,70.58908724
2354300910,20150310T000000,451000,4,1,1260,7250,1,0,0,3,6,1260,0,1943,0,98027,47.5267,-122.032,1880,7250,0.446584051,67.1080105
3344500183,20150128T000000,375000,4,1,1870,12500,1,0,1,5,6,1030,840,1943,0,98056,47.511,-122.197,2060,14141,0.41416568,58.89026956
4074300150,20150417T000000,460000,4,1,1560,7200,1,0,0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200,0.569242202,71.27772766
6821101765,20140621T000000,442900,4,1,1780,2788,1,0,0,4,6,890,890,1943,0,98199,47.6511,-122.4,1760,5664,0.544453799,62.86749709
8122100905,20140624T000000,395000,4,1,1540,5120,1,0,0,5,6,770,770,1943,0,98126,47.5359,-122.372,1080,5120,0.452649423,67.75394633
9212900100,20150423T000000,425000,4,1,1820,6000,1,0,0,3,7,930,890,1942,0,98115,47.6872,-122.296,1590,6000,0.579078214,73.64933828
7227501450,20141016T000000,240000,4,1,1420,5382,1,0,0,5,5,1040,380,1942,0,98056,47.4946,-122.187,1150,5382,0.174598745,47.68559591
1446800660,20150316T000000,276500,4,1,1400,6650,1.5,0,0,4,6,1400,0,1942,0,98168,47.4888,-122.332,1120,8645,0.362590735,54.37058445
3826000665,20140522T000000,305000,4,1,2200,8100,1.5,0,0,5,6,1400,800,1942,0,98168,47.4945,-122.303,1520,8100,0.362855447,58.69362655
1782500065,20150428T000000,420000,4,1,1320,4978,1,0,0,4,7,940,380,1942,0,98126,47.5266,-122.379,1260,4693,0.58878861,68.24054121
7227501765,20150323T000000,265000,4,1,1430,5490,1,0,0,5,6,1430,0,1942,0,98056,47.494,-122.184,1030,5900,0.268437073,49.06217674
513000445,20141111T000000,554950,4,1,1740,4816,1,0,0,5,7,870,870,1942,0,98116,47.5758,-122.382,1210,5074,0.769881011,87.88197515
9269200340,20150423T000000,432000,4,1,1970,5160,1.5,0,0,3,7,1970,0,1942,0,98126,47.534,-122.373,1230,4920,0.61025688,70.7408596
4449800681,20140623T000000,450000,4,1,2160,4333,1,0,0,4,8,1260,900,1942,0,98117,47.6893,-122.388,1670,4426,0.629393034,77.6653366
4077800029,20141027T000000,630000,4,1,1930,10210,1.5,0,2,3,8,1670,260,1941,0,98125,47.7078,-122.277,2730,6600,0.721618002,98.06178597
6821600005,20150403T000000,710000,4,1,2120,5400,1,0,0,4,8,1060,1060,1941,0,98199,47.6501,-122.395,2052,6000,0.944947978,107.8003885
3179100220,20150427T000000,1.03E+06,4,1,2110,6708,1,0,3,3,8,1410,700,1941,0,98105,47.67,-122.274,2140,7006,1.369334303,148.8527204
1193000190,20140715T000000,750000,4,1,2670,6250,2,0,0,4,8,2020,650,1941,0,98199,47.6499,-122.391,1820,6250,0.883965679,112.5133824
546001060,20150427T000000,763000,4,1,1850,4388,2,0,0,5,8,1850,0,1941,0,98117,47.6885,-122.381,1410,4107,0.868463327,116.9735277
1370803445,20140909T000000,1.14E+06,4,1,3080,6500,1,0,0,4,9,1700,1380,1941,0,98199,47.6353,-122.402,2960,5711,1.424653162,157.9385426
6378500230,20140520T000000,423000,4,1,1940,6909,1,0,0,4,7,970,970,1941,0,98133,47.7108,-122.352,1460,6906,0.546307546,67.77634054
3744600028,20141121T000000,390000,4,1,2690,46609,1.5,0,0,3,7,2690,0,1940,0,98146,47.4951,-122.352,1920,7302,0.466208908,60.95106609
2422049107,20140508T000000,350000,4,1,2250,13515,1,0,0,4,8,2150,100,1940,0,98030,47.3789,-122.229,2150,12508,0.39204473,57.26016817
723049533,20140930T000000,271000,4,1,1490,9112,1,0,0,3,6,970,520,1940,0,98146,47.4991,-122.345,1650,8411,0.20990357,48.03349653
9322800260,20140912T000000,550000,4,1,2030,5688,2,0,4,4,9,1730,300,1939,0,98146,47.5071,-122.387,2320,11107,0.695188885,87.56191437
5035300090,20140812T000000,639000,4,1,1830,6000,1,0,0,4,7,930,900,1939,0,98199,47.6536,-122.41,1540,6000,0.72191927,93.36631372
5125400385,20140805T000000,220000,4,1,1530,18400,1.5,0,0,4,6,1530,0,1938,0,98002,47.329,-122.219,1620,13535,0.305445649,45.43202853
2320069111,20150507T000000,449999,4,1,2290,36900,1.5,0,2,5,7,1690,600,1938,0,98022,47.2034,-122.003,2170,12434,0.626807341,75.49196651
8031700186,20140726T000000,710000,4,1,2700,7625,1,0,0,4,8,1450,1250,1937,0,98115,47.6838,-122.323,1760,3300,0.91505844,97.39005896
8815400410,20150403T000000,860000,4,1,1890,4500,2,0,0,5,7,1490,400,1937,0,98115,47.6751,-122.289,1890,5000,1.077616441,127.9266354
1373800170,20140630T000000,972000,4,1,2010,6300,1,0,2,5,8,1610,400,1937,0,98199,47.6457,-122.412,3290,6300,1.2625562,132.5506686
3223039181,20140609T000000,585000,4,1,2470,131790,2,0,2,3,8,2470,0,1937,0,98070,47.4421,-122.444,1470,92747,0.622323812,81.61622581
6392002635,20140612T000000,594000,4,1,1870,5200,2,0,0,4,7,1200,670,1937,0,98115,47.6843,-122.283,1790,5000,0.822237155,82.90596581
3326049077,20140728T000000,630000,4,1,1770,12278,1,0,0,3,7,1350,420,1937,0,98115,47.7004,-122.295,1670,9336,0.733654751,91.5184944
922059020,20140716T000000,242025,4,1,1400,54014,1.5,0,0,4,7,1400,0,1935,0,98031,47.4153,-122.184,1910,8523,0.345465007,37.507033
3342102220,20140806T000000,327000,4,1,1840,5100,1,0,0,4,5,1840,0,1933,0,98056,47.5209,-122.205,2160,5400,0.328391468,54.04812946
